seed,strategy,eval_noise,evaluation_set,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000007,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000008,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000009,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000010,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000011,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000012,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000013,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000014,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000015,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000016,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000017,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000018,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000019,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000000,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000001,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000002,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000003,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000004,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000005,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000006,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000007,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000008,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000009,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000010,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000011,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000012,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000013,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000014,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000015,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000016,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000017,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000018,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,ALLC,Memory-1(ALLC),2000000000019,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000000,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000001,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000002,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000003,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000004,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000005,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000006,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000007,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000008,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000009,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000010,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000011,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000012,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000013,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000014,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000015,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000016,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000017,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000018,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.0,self,Memory-1(Pavlov),2000000000019,3.0,3.0,1.0,1.0,1.0
0,Pavlov,0.05,common_field,Tit For Tat,2000000000000,2.1,2.1625,0.425,0.4125,0.125
0,Pavlov,0.05,common_field,Tit For Tat,2000000000001,2.1,2.1,0.3875,0.3875,0.0625
0,Pavlov,0.05,common_field,Tit For Tat,2000000000002,2.775,2.5875,0.7625,0.8,0.6625
0,Pavlov,0.05,common_field,Tit For Tat,2000000000003,2.0375,2.0375,0.35,0.35,0.0125
0,Pavlov,0.05,common_field,Tit For Tat,2000000000004,2.4625,2.4,0.6125,0.625,0.425
0,Pavlov,0.05,common_field,Tit For Tat,2000000000005,2.15,2.025,0.375,0.4,0.075
0,Pavlov,0.05,common_field,Tit For Tat,2000000000006,2.375,2.3125,0.55,0.5625,0.325
0,Pavlov,0.05,common_field,Tit For Tat,2000000000007,2.2125,2.275,0.5,0.4875,0.2375
0,Pavlov,0.05,common_field,Tit For Tat,2000000000008,2.3125,2.3125,0.5375,0.5375,0.3
0,Pavlov,0.05,common_field,Tit For Tat,2000000000009,2.2875,2.225,0.4875,0.5,0.225
0,Pavlov,0.05,common_field,Tit For Tat,2000000000010,2.4375,2.25,0.5375,0.575,0.325
0,Pavlov,0.05,common_field,Tit For Tat,2000000000011,2.275,2.275,0.525,0.525,0.3
0,Pavlov,0.05,common_field,Tit For Tat,2000000000012,2.175,1.9875,0.3625,0.4,0.0625
0,Pavlov,0.05,common_field,Tit For Tat,2000000000013,2.5625,2.4375,0.6625,0.6875,0.525
0,Pavlov,0.05,common_field,Tit For Tat,2000000000014,2.3375,2.4,0.5875,0.575,0.375
0,Pavlov,0.05,common_field,Tit For Tat,2000000000015,2.2375,2.1125,0.4375,0.4625,0.175
0,Pavlov,0.05,common_field,Tit For Tat,2000000000016,2.075,2.1375,0.4125,0.4,0.1125
0,Pavlov,0.05,common_field,Tit For Tat,2000000000017,1.9875,2.05,0.3625,0.35,0.05
0,Pavlov,0.05,common_field,Tit For Tat,2000000000018,2.375,2.375,0.5875,0.5875,0.3875
0,Pavlov,0.05,common_field,Tit For Tat,2000000000019,2.325,2.1375,0.4625,0.5,0.2125
0,Pavlov,0.05,common_field,Always Defect,2000000000000,0.575,2.95,0.5,0.025,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000001,0.525,3.025,0.5125,0.0125,0.0125
0,Pavlov,0.05,common_field,Always Defect,2000000000002,0.6625,2.975,0.5125,0.05,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000003,0.6125,2.9875,0.5125,0.0375,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000004,0.625,2.875,0.475,0.025,0.0
0,Pavlov,0.05,common_field,Always Defect,2000000000005,0.625,2.875,0.475,0.025,0.0
0,Pavlov,0.05,common_field,Always Defect,2000000000006,0.575,3.0125,0.5125,0.025,0.0125
0,Pavlov,0.05,common_field,Always Defect,2000000000007,0.5875,3.025,0.525,0.0375,0.0375
0,Pavlov,0.05,common_field,Always Defect,2000000000008,0.675,2.925,0.5,0.05,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000009,0.625,2.9375,0.5,0.0375,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000010,0.6375,3.0125,0.525,0.05,0.0375
0,Pavlov,0.05,common_field,Always Defect,2000000000011,0.55,3.05,0.525,0.025,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000012,0.7625,2.95,0.525,0.0875,0.0625
0,Pavlov,0.05,common_field,Always Defect,2000000000013,0.6625,3.0375,0.525,0.05,0.0125
0,Pavlov,0.05,common_field,Always Defect,2000000000014,0.575,2.95,0.5,0.025,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000015,0.6875,3.0,0.525,0.0625,0.0375
0,Pavlov,0.05,common_field,Always Defect,2000000000016,0.5625,2.9375,0.4875,0.0125,0.0
0,Pavlov,0.05,common_field,Always Defect,2000000000017,0.5375,2.975,0.5,0.0125,0.0125
0,Pavlov,0.05,common_field,Always Defect,2000000000018,0.6625,2.975,0.5125,0.05,0.025
0,Pavlov,0.05,common_field,Always Defect,2000000000019,0.8,2.8625,0.4875,0.075,0.0125
0,Pavlov,0.05,common_field,Grudger,2000000000000,0.9125,2.9125,0.55,0.15,0.1375
0,Pavlov,0.05,common_field,Grudger,2000000000001,0.55,2.9875,0.5,0.0125,0.0
0,Pavlov,0.05,common_field,Grudger,2000000000002,1.6875,2.9375,0.7,0.45,0.4125
0,Pavlov,0.05,common_field,Grudger,2000000000003,0.7,2.8875,0.4875,0.05,0.0125
0,Pavlov,0.05,common_field,Grudger,2000000000004,0.6125,2.9875,0.5125,0.0375,0.025
0,Pavlov,0.05,common_field,Grudger,2000000000005,0.8,2.9875,0.55,0.1125,0.1
0,Pavlov,0.05,common_field,Grudger,2000000000006,0.6,2.975,0.5,0.025,0.0
0,Pavlov,0.05,common_field,Grudger,2000000000007,0.8625,2.9875,0.5625,0.1375,0.125
0,Pavlov,0.05,common_field,Grudger,2000000000008,0.7625,2.8875,0.5,0.075,0.0375
0,Pavlov,0.05,common_field,Grudger,2000000000009,1.025,2.9,0.5625,0.1875,0.1625
0,Pavlov,0.05,common_field,Grudger,2000000000010,0.9125,2.975,0.5625,0.15,0.125
0,Pavlov,0.05,common_field,Grudger,2000000000011,1.325,3.0125,0.6625,0.325,0.3125
0,Pavlov,0.05,common_field,Grudger,2000000000012,1.025,2.775,0.5,0.15,0.075
0,Pavlov,0.05,common_field,Grudger,2000000000013,0.8125,2.75,0.475,0.0875,0.0625
0,Pavlov,0.05,common_field,Grudger,2000000000014,1.6,2.9125,0.675,0.4125,0.375
0,Pavlov,0.05,common_field,Grudger,2000000000015,0.775,2.9625,0.525,0.0875,0.05
0,Pavlov,0.05,common_field,Grudger,2000000000016,0.825,3.0125,0.5625,0.125,0.1125
0,Pavlov,0.05,common_field,Grudger,2000000000017,0.7375,2.925,0.5125,0.075,0.05
0,Pavlov,0.05,common_field,Grudger,2000000000018,0.9375,2.9375,0.55,0.15,0.1125
0,Pavlov,0.05,common_field,Grudger,2000000000019,0.8375,2.9,0.525,0.1125,0.0875
0,Pavlov,0.05,common_field,Joss (0.9),2000000000000,2.025,2.15,0.4125,0.3875,0.1125
0,Pavlov,0.05,common_field,Joss (0.9),2000000000001,1.925,2.175,0.4,0.35,0.075
0,Pavlov,0.05,common_field,Joss (0.9),2000000000002,2.1125,2.425,0.55,0.4875,0.2875
0,Pavlov,0.05,common_field,Joss (0.9),2000000000003,2.15,2.3375,0.5125,0.475,0.2375
0,Pavlov,0.05,common_field,Joss (0.9),2000000000004,1.9125,2.1,0.3625,0.325,0.025
0,Pavlov,0.05,common_field,Joss (0.9),2000000000005,2.0125,2.2625,0.45,0.4,0.1375
0,Pavlov,0.05,common_field,Joss (0.9),2000000000006,2.2125,2.025,0.3875,0.425,0.1
0,Pavlov,0.05,common_field,Joss (0.9),2000000000007,1.975,2.1,0.375,0.35,0.05
0,Pavlov,0.05,common_field,Joss (0.9),2000000000008,2.1875,2.3125,0.525,0.5,0.2875
0,Pavlov,0.05,common_field,Joss (0.9),2000000000009,2.1625,2.2875,0.4875,0.4625,0.2
0,Pavlov,0.05,common_field,Joss (0.9),2000000000010,2.0625,2.3125,0.475,0.425,0.1625
0,Pavlov,0.05,common_field,Joss (0.9),2000000000011,2.3875,2.5125,0.65,0.625,0.4625
0,Pavlov,0.05,common_field,Joss (0.9),2000000000012,2.25,2.3125,0.525,0.5125,0.275
0,Pavlov,0.05,common_field,Joss (0.9),2000000000013,1.9375,2.25,0.4375,0.375,0.125
0,Pavlov,0.05,common_field,Joss (0.9),2000000000014,2.4625,2.4625,0.65,0.65,0.4875
0,Pavlov,0.05,common_field,Joss (0.9),2000000000015,2.025,2.0875,0.375,0.3625,0.05
0,Pavlov,0.05,common_field,Joss (0.9),2000000000016,2.2,2.2625,0.4875,0.475,0.2125
0,Pavlov,0.05,common_field,Joss (0.9),2000000000017,2.075,2.075,0.375,0.375,0.05
0,Pavlov,0.05,common_field,Joss (0.9),2000000000018,2.225,2.4125,0.5625,0.525,0.3125
0,Pavlov,0.05,common_field,Joss (0.9),2000000000019,2.35,2.1625,0.475,0.5125,0.225
0,Pavlov,0.05,common_field,Random (0.5),2000000000000,1.9625,2.4625,0.5375,0.4375,0.25
0,Pavlov,0.05,common_field,Random (0.5),2000000000001,1.825,2.45,0.5125,0.3875,0.2125
0,Pavlov,0.05,common_field,Random (0.5),2000000000002,2.3,2.2375,0.5,0.5125,0.25
0,Pavlov,0.05,common_field,Random (0.5),2000000000003,2.125,2.375,0.5375,0.4875,0.2875
0,Pavlov,0.05,common_field,Random (0.5),2000000000004,1.9125,2.475,0.5375,0.425,0.25
0,Pavlov,0.05,common_field,Random (0.5),2000000000005,1.825,2.575,0.5625,0.4125,0.2625
0,Pavlov,0.05,common_field,Random (0.5),2000000000006,2.5,2.125,0.5,0.575,0.3
0,Pavlov,0.05,common_field,Random (0.5),2000000000007,2.3125,2.1875,0.475,0.5,0.2125
0,Pavlov,0.05,common_field,Random (0.5),2000000000008,1.9875,2.425,0.525,0.4375,0.2375
0,Pavlov,0.05,common_field,Random (0.5),2000000000009,2.275,2.275,0.5125,0.5125,0.2625
0,Pavlov,0.05,common_field,Random (0.5),2000000000010,2.275,2.5875,0.6625,0.6,0.4625
0,Pavlov,0.05,common_field,Random (0.5),2000000000011,2.425,2.05,0.4375,0.5125,0.1875
0,Pavlov,0.05,common_field,Random (0.5),2000000000012,2.6125,2.175,0.5375,0.625,0.35
0,Pavlov,0.05,common_field,Random (0.5),2000000000013,2.1875,2.1875,0.4625,0.4625,0.2
0,Pavlov,0.05,common_field,Random (0.5),2000000000014,2.6,2.225,0.5375,0.6125,0.3125
0,Pavlov,0.05,common_field,Random (0.5),2000000000015,2.2375,2.3625,0.55,0.525,0.3125
0,Pavlov,0.05,common_field,Random (0.5),2000000000016,2.3875,2.2,0.5,0.5375,0.2625
0,Pavlov,0.05,common_field,Random (0.5),2000000000017,2.3,2.3,0.5375,0.5375,0.3125
0,Pavlov,0.05,common_field,Random (0.5),2000000000018,2.35,2.225,0.5125,0.5375,0.2875
0,Pavlov,0.05,common_field,Random (0.5),2000000000019,2.6125,1.9875,0.4375,0.5625,0.2
0,Pavlov,0.05,common_field,Tester,2000000000000,0.625,3.0,0.5125,0.0375,0.0125
0,Pavlov,0.05,common_field,Tester,2000000000001,2.5125,2.575,0.7125,0.7,0.575
0,Pavlov,0.05,common_field,Tester,2000000000002,0.7125,2.9,0.5,0.0625,0.0375
0,Pavlov,0.05,common_field,Tester,2000000000003,0.675,2.925,0.5,0.05,0.025
0,Pavlov,0.05,common_field,Tester,2000000000004,2.3375,2.275,0.5375,0.55,0.325
0,Pavlov,0.05,common_field,Tester,2000000000005,0.575,3.075,0.5375,0.0375,0.0375
0,Pavlov,0.05,common_field,Tester,2000000000006,2.275,2.4,0.575,0.55,0.35
0,Pavlov,0.05,common_field,Tester,2000000000007,0.7,2.8875,0.4875,0.05,0.0125
0,Pavlov,0.05,common_field,Tester,2000000000008,0.7,2.95,0.5125,0.0625,0.0375
0,Pavlov,0.05,common_field,Tester,2000000000009,0.6625,2.975,0.5125,0.05,0.025
0,Pavlov,0.05,common_field,Tester,2000000000010,0.7375,2.8625,0.4875,0.0625,0.025
0,Pavlov,0.05,common_field,Tester,2000000000011,0.65,2.9,0.4875,0.0375,0.0125
0,Pavlov,0.05,common_field,Tester,2000000000012,0.875,2.8125,0.4875,0.1,0.0375
0,Pavlov,0.05,common_field,Tester,2000000000013,0.7125,2.8375,0.4875,0.0625,0.05
0,Pavlov,0.05,common_field,Tester,2000000000014,0.625,3.0,0.5125,0.0375,0.0125
0,Pavlov,0.05,common_field,Tester,2000000000015,0.775,2.8375,0.4875,0.075,0.0375
0,Pavlov,0.05,common_field,Tester,2000000000016,0.55,3.05,0.525,0.025,0.025
0,Pavlov,0.05,common_field,Tester,2000000000017,0.575,3.0125,0.5125,0.025,0.0125
0,Pavlov,0.05,common_field,Tester,2000000000018,0.7125,2.9,0.5,0.0625,0.0375
0,Pavlov,0.05,common_field,Tester,2000000000019,0.75,2.9375,0.525,0.0875,0.075
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000000,2.8375,2.8375,0.9,0.9,0.8625
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000001,2.9,2.65,0.8375,0.8875,0.8125
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000002,2.775,2.9625,0.9375,0.9,0.8875
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000003,2.8125,2.75,0.8625,0.875,0.825
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000004,2.875,2.75,0.875,0.9,0.85
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000005,2.875,2.8125,0.9,0.9125,0.875
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000006,2.875,2.8125,0.9,0.9125,0.875
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000007,2.8125,2.9375,0.9375,0.9125,0.9
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000008,2.7875,2.9125,0.925,0.9,0.8875
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000009,2.8125,2.8125,0.8875,0.8875,0.85
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000010,2.8,2.8625,0.9,0.8875,0.85
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000011,2.875,2.8125,0.9,0.9125,0.875
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000012,2.6375,2.8875,0.8875,0.8375,0.825
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000013,2.75,2.5625,0.775,0.8125,0.725
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000014,2.875,2.75,0.875,0.9,0.85
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000015,2.6875,2.875,0.8875,0.85,0.825
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000016,2.9375,2.8125,0.9125,0.9375,0.9
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000017,2.9,2.9,0.9375,0.9375,0.9125
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000018,2.75,2.8125,0.875,0.8625,0.825
0,Pavlov,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000019,2.625,2.8125,0.85,0.8125,0.775
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000000,3.2,2.3875,0.75,0.9125,0.7
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000001,3.5,2.1875,0.725,0.9875,0.725
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000002,3.25,2.4375,0.7875,0.95,0.7625
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000003,3.0875,2.65,0.8625,0.95,0.85
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000004,4.35,0.85,0.2625,0.9625,0.2375
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000005,3.4875,2.1125,0.6875,0.9625,0.675
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000006,3.9125,1.6,0.525,0.9875,0.5125
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000007,3.85,1.6625,0.5375,0.975,0.5125
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000008,3.8,1.675,0.5375,0.9625,0.5125
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000009,3.85,1.6,0.5125,0.9625,0.4875
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000010,3.5375,2.0375,0.6625,0.9625,0.65
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000011,3.5,2.125,0.6875,0.9625,0.6625
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000012,3.5375,1.85,0.575,0.9125,0.5375
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000013,3.9875,1.3,0.4125,0.95,0.4
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000014,3.3,2.4875,0.8125,0.975,0.7875
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000015,3.375,2.3125,0.75,0.9625,0.725
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000016,4.0875,1.275,0.4,0.9625,0.3625
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000017,3.7625,1.7,0.55,0.9625,0.5375
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000018,4.2625,1.0125,0.3125,0.9625,0.275
0,Pavlov,0.05,ALLC,Memory-1(ALLC),2000000000019,3.65,1.5875,0.475,0.8875,0.425
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000000,2.65,2.8375,0.8625,0.825,0.7875
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000001,2.9375,2.6875,0.8625,0.9125,0.85
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000002,2.75,2.9375,0.925,0.8875,0.875
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000003,2.7875,2.7875,0.875,0.875,0.8375
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000004,2.9,2.7125,0.8625,0.9,0.8375
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000005,2.8125,2.8125,0.8875,0.8875,0.85
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000006,2.9375,2.8125,0.9125,0.9375,0.9
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000007,2.875,2.9375,0.95,0.9375,0.925
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000008,2.8125,2.875,0.9125,0.9,0.875
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000009,2.8125,2.8125,0.8875,0.8875,0.85
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000010,2.8125,2.8125,0.8875,0.8875,0.85
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000011,2.9,2.775,0.8875,0.9125,0.8625
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000012,2.5625,2.8125,0.8375,0.7875,0.75
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000013,2.75,2.5625,0.775,0.8125,0.725
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000014,2.9625,2.7125,0.875,0.925,0.8625
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000015,2.85,2.9125,0.9375,0.925,0.9125
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000016,2.8125,2.8125,0.8875,0.8875,0.85
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000017,2.8125,2.8125,0.8875,0.8875,0.85
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000018,2.8125,2.8125,0.8875,0.8875,0.85
0,Pavlov,0.05,self,Memory-1(Pavlov),2000000000019,2.525,2.775,0.8125,0.7625,0.7125
0,ALLD,0.0,common_field,Tit For Tat,2000000000000,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000001,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000002,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000003,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000004,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000005,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000006,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000007,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000008,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000009,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000010,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000011,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000012,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000013,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000014,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000015,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000016,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000017,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000018,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Tit For Tat,2000000000019,1.05,0.9875,0.0,0.0125,0.0
0,ALLD,0.0,common_field,Always Defect,2000000000000,1.0,1.0,0.0,0.0,0.0
0,ALLD,0.0,common_field,Always Defect,2000000000001,1.0,1.0,0.0,0.0,0.0
0,ALLD,0.0,common_field,Always Defect,2000000000002,1.0,1.0,0.0,0.0,0.0
0,ALLD,0.0,common_field,Always Defect,2000000000003,1.0,1.0,0.0,0.0,0.0
0,ALLD,0.0,common_field,Always Defect,2000000000004,1.0,1.0,0.0,0.0,0.0
0,ALLD,0.0,common_field,Always Defect,2000000000005,1.0,1.0,0.0,0.0,0.0
0,ALLD,0.0,common_field,Always Defect,2000000000006,1.0,1.0,0.0,0.0,0.0
